Date,SPY,AAPL,GOOGL,NVDA
2022-07-19,378.20611572265625,148.97421264648438,113.39891052246094,16.970266342163086
2022-07-20,380.6164855957031,150.98683166503906,113.48860168457031,17.784221649169922
2022-07-21,384.4924011230469,153.26588439941406,113.927001953125,18.02690887451172
2022-07-22,380.925048828125,152.02276611328125,107.51026916503906,17.29684829711914
2022-07-25,381.38787841796875,150.89805603027344,107.12167358398438,17.002222061157227
2022-07-26,376.8756103515625,149.566162109375,104.64066314697266,16.511850357055664
2022-07-27,386.6617431640625,154.6865234375,112.65162658691406,17.76724624633789
2022-07-28,391.51141357421875,155.23902893066406,113.80744171142578,17.960994720458984
2022-07-29,397.2191467285156,160.3297576904297,115.89985656738281,18.139766693115234
2022-08-01,396.0428466796875,159.3432159423828,114.44512939453125,18.41741180419922
2022-08-02,393.4300537109375,157.86334228515625,114.71414947509766,18.502300262451172
2022-08-03,399.5909423828125,163.90121459960938,117.65349578857422,18.868831634521484
2022-08-04,399.32098388671875,163.5855255126953,117.76309967041016,19.190418243408203
2022-08-05,398.64605712890625,163.35830688476562,117.04570007324219,18.964710235595703
2022-08-08,398.18328857421875,162.88406372070312,116.8763198852539,17.770240783691406
2022-08-09,396.6020812988281,162.93348693847656,116.20873260498047,17.064144134521484
2022-08-10,404.9322814941406,167.20144653320312,119.26763916015625,18.073850631713867
2022-08-11,404.9322814941406,166.46047973632812,118.4107437133789,17.919048309326172
2022-08-12,411.78741455078125,170.02699279785156,121.24049377441406,18.685068130493164
2022-08-15,413.4842834472656,171.1038818359375,121.63905334472656,19.007654190063477
2022-08-16,414.29425048828125,170.94578552246094,121.26041412353516,18.85485076904297
2022-08-17,411.353515625,172.44749450683594,119.1181869506836,18.31154441833496
2022-08-18,412.549072265625,172.0523223876953,119.73594665527344,18.748985290527344
2022-08-19,407.0052490234375,169.45394897460938,116.78663635253906,17.826168060302734
2022-08-22,398.5303649902344,165.55157470703125,113.8273696899414,17.012210845947266
2022-08-23,397.56622314453125,165.2156524658203,113.44874572753906,17.159021377563477
2022-08-24,398.83892822265625,165.5120391845703,113.27935028076172,17.199968338012695
2022-08-25,404.4695739746094,167.98193359375,116.22866821289062,17.890079498291016
2022-08-26,390.7785949707031,161.64915466308594,109.94144439697266,16.239200592041016
